Project,Date,Chinook Run,Chinook,Jack Chinook,Steelhead,Wild Steelhead,Sockeye,Coho,Jack Coho,Shad,Lamprey,Bull Trout,Chum,Pink,TempC
Willamette Falls,2/15/08,,,,25,,,,,,,,,,
Willamette Falls,2/16/08,,,,9,,,,,,,,,,
Willamette Falls,2/17/08,,,,22,,,,,,,,,,
Willamette Falls,2/18/08,,,,4,,,,,,,,,,
Willamette Falls,2/19/08,,,,8,,,,,,,,,,5.6
Willamette Falls,2/20/08,,,,15,,,,,,,,,,5.6
Willamette Falls,2/21/08,,,,18,,,,,,,,,,
Willamette Falls,2/22/08,,,,13,,,,,,,,,,7.2
Willamette Falls,2/23/08,,,,8,,,,,,,,,,
Willamette Falls,2/24/08,,,,22,,,,,,,,,,
Willamette Falls,2/25/08,,,,9,,,,,,,,,,7.2
Willamette Falls,2/26/08,,,,38,,,,,,,,,,7.2
Willamette Falls,2/27/08,,,,45,,,,,,,,,,7.8
Willamette Falls,2/28/08,,,,26,,,,,,,,,,7.8
Willamette Falls,2/29/08,,,,33,,,,,,,,,,7.8
Willamette Falls,3/1/08,,,,32,,,,,,,,,,
Willamette Falls,3/2/08,,,,64,,,,,,,,,,
Willamette Falls,3/3/08,,,,40,,,,,,,,,,8.3
Willamette Falls,3/4/08,,,,29,,,,,,,,,,8.3
Willamette Falls,3/5/08,,,,9,,,,,,,,,,7.2
Willamette Falls,3/6/08,,,,13,,,,,,,,,,6.7
Willamette Falls,3/7/08,,,,11,,,,,,,,,,6.7
Willamette Falls,3/8/08,,,,8,,,,,,,,,,6.7
Willamette Falls,3/9/08,,,,7,,,,,,,,,,
Willamette Falls,3/10/08,,,,10,,,,,,,,,,7.8
Willamette Falls,3/11/08,,,,14,,,,,,,,,,7.8
Willamette Falls,3/12/08,,,,62,,,,,,,,,,8.9
Willamette Falls,3/13/08,,,,63,,,,,,,,,,8.9
Willamette Falls,3/14/08,,,,83,,,,,,,,,,8.9
Willamette Falls,3/15/08,,,,73,,,,,,,,,,
Willamette Falls,3/16/08,,,,83,,,,,,,,,,7.8
Willamette Falls,3/17/08,,,,27,,,,,,,,,,7.8
Willamette Falls,3/18/08,,,,64,,,,,,,,,,7.8
Willamette Falls,3/19/08,,,,168,,,,,,,,,,7.2
Willamette Falls,3/20/08,,,,113,,,,,,,,,,7.2
Willamette Falls,3/21/08,,,,64,,,,,,,,,,6.7
Willamette Falls,3/22/08,,,,50,,,,,,,,,,
Willamette Falls,3/23/08,,,,71,,,,,,,,,,
Willamette Falls,3/24/08,,,,61,,,,,,,,,,7.2
Willamette Falls,3/25/08,,,,60,,,,,,,,,,7.2
Willamette Falls,3/26/08,,,,49,,,,,,,,,,7.2
Willamette Falls,3/27/08,,1,,25,,,,,,,,,,6.7
Willamette Falls,3/28/08,,,,10,,,,,,,,,,
Willamette Falls,3/29/08,,,,13,,,,,,,,,,
Willamette Falls,3/30/08,,,,47,,,,,,,,,,
Willamette Falls,3/31/08,,,,15,,,,,,,,,,6.1
Willamette Falls,4/1/08,,,,17,,,,,,,,,,6.1
Willamette Falls,4/2/08,,1,,29,,,,,,,,,,6.7
Willamette Falls,4/3/08,,2,,38,,,,,,,,,,7.8
Willamette Falls,4/4/08,,2,,63,,,,,,,,,,8.9
Willamette Falls,4/5/08,,2,,45,,,,,,,,,,
Willamette Falls,4/6/08,,9,,64,,,,,,,,,,8.9
Willamette Falls,4/7/08,,7,,31,,,,,,,,,,
Willamette Falls,4/8/08,,3,,45,,,,,,,,,,9.4
Willamette Falls,4/9/08,,6,,36,,,,,,,,,,10
Willamette Falls,4/10/08,,3,,27,,,,,,,,,,10
Willamette Falls,4/11/08,,2,,44,,,,,,,,,,10
Willamette Falls,4/12/08,,1,,60,,,,,,,,,,
Willamette Falls,4/13/08,,6,,141,,,,,,,,,,
Willamette Falls,4/14/08,,16,,347,,,,,,,,,,10.6
Willamette Falls,4/15/08,,17,,217,,,,,,,,,,10.6
Willamette Falls,4/16/08,,2,,107,,,,,,,,,,10
Willamette Falls,4/17/08,,1,,38,,,,,,,,,,10
Willamette Falls,4/18/08,,3,,29,,,,,,,,,,
Willamette Falls,4/19/08,,7,,38,,,,,,,,,,
Willamette Falls,4/20/08,,8,,29,,,,,,,,,,
Willamette Falls,4/21/08,,6,,36,,,,,,,,,,8.9
Willamette Falls,4/22/08,,6,,36,,,,,,,,,,8.9
Willamette Falls,4/23/08,,10,,50,,,,,,,,,,8.9
Willamette Falls,4/24/08,,4,,19,,,,,,,,,,8.3
Willamette Falls,4/25/08,,8,,14,,,,,,,,,,8.3
Willamette Falls,4/26/08,,12,1,52,,,,,,,,,,
Willamette Falls,4/27/08,,21,,115,,,,,,,,,,
Willamette Falls,4/28/08,,142,,285,,,,,,,,,,10
Willamette Falls,4/29/08,,354,2,338,,,,,,,,,,10
Willamette Falls,4/30/08,,152,1,154,,,,,,,,,,11.1
Willamette Falls,5/1/08,,114,,107,,,,,,,,,,10.6
Willamette Falls,5/2/08,,53,,93,,,,,,,,,,10
Willamette Falls,5/3/08,,20,,65,,,,,,,,,,
Willamette Falls,5/4/08,,79,,146,,,,,,,,,,
Willamette Falls,5/5/08,,309,2,229,,,,,,,,,,11.7
Willamette Falls,5/6/08,,397,1,200,,,,,,,,,,12.2
Willamette Falls,5/7/08,,400,3,141,,,,,,,,,,12.2
Willamette Falls,5/8/08,,150,4,131,,,,,,,,,,11.7
Willamette Falls,5/9/08,,57,,56,,,,,,,,,,10.6
Willamette Falls,5/10/08,,73,1,88,,,,,,,,,,10.6
Willamette Falls,5/11/08,,99,1,132,,,,,,,,,,
Willamette Falls,5/12/08,,155,2,148,,,,,,,,,,10
Willamette Falls,5/13/08,,90,,89,,,,,,,,,,10
Willamette Falls,5/14/08,,271,2,157,,,,,,,,,,10
Willamette Falls,5/15/08,,156,1,139,,,,,,,,,,10.6
Willamette Falls,5/16/08,,272,2,176,,,,,,,,,,12.2
Willamette Falls,5/17/08,,426,5,149,,,,,,,,,,
Willamette Falls,5/18/08,,394,3,139,,,,,,,,,,14.4
Willamette Falls,5/19/08,,202,2,206,,,,,,,,,,14.4
Willamette Falls,5/20/08,,132,3,229,,,,,,,,,,13.9
Willamette Falls,5/21/08,,78,5,239,,,,,,,,,,12.8
Willamette Falls,5/22/08,,16,,78,,,,,,,,,,11.7
Willamette Falls,5/23/08,,9,,127,,,,,,,,,,
Willamette Falls,5/24/08,,20,,205,,,,,,,,,,
Willamette Falls,5/25/08,,8,,296,,,,,,,,,,
Willamette Falls,5/26/08,,45,,214,,,,,,,,,,
Willamette Falls,5/27/08,,117,2,258,,,,,,,,,,11.1
Willamette Falls,5/28/08,,164,9,206,,,,,,,,,,11.7
Willamette Falls,5/29/08,,176,7,170,,,,,,,,,,11.7
Willamette Falls,5/30/08,,165,7,159,,,,,,,,,,11.7
Willamette Falls,5/31/08,,218,4,189,,,,,,,,,,
Willamette Falls,6/1/08,,226,6,243,,,,,,,,,,
Willamette Falls,6/2/08,,217,6,273,,,,,,,,,,12.2
Willamette Falls,6/3/08,,127,3,168,,,,,,,,,,11.7
Willamette Falls,6/4/08,,164,5,323,,,,,,,,,,11.7
Willamette Falls,6/5/08,,77,4,302,,,,,,,,,,11.7
Willamette Falls,6/6/08,,34,1,118,,,,,,,,,,10.6
Willamette Falls,6/7/08,,20,1,156,,,,,,,,,,
Willamette Falls,6/8/08,,28,,205,,,,,,,,,,
Willamette Falls,6/9/08,,104,3,357,,,,,,,,,,10.6
Willamette Falls,6/10/08,,189,9,405,,,,,,,,,,10.6
Willamette Falls,6/11/08,,189,9,412,,,,,,,,,,11.1
Willamette Falls,6/12/08,,145,3,285,,,,,,,,,,11.1
Willamette Falls,6/13/08,,139,7,274,,,,,,,,,,11.1
Willamette Falls,6/14/08,,424,11,332,,,,,,,,,,
Willamette Falls,6/15/08,,482,7,283,,,,,,,,,,
Willamette Falls,6/16/08,,299,11,232,,,,,,,,,,15
Willamette Falls,6/17/08,,246,7,205,,,,,,,,,,15
Willamette Falls,6/18/08,,230,10,167,,,,,,,,,,14.4
Willamette Falls,6/19/08,,189,8,159,,,,,,,,,,14.4
Willamette Falls,6/20/08,,207,8,112,,,,,,,,,,15
Willamette Falls,6/21/08,,204,4,153,,,,,,,,,,
Willamette Falls,6/22/08,,185,4,163,,,,,,,,,,16.1
Willamette Falls,6/23/08,,175,3,109,,,,,,,,,,16.1
Willamette Falls,6/24/08,,98,1,133,,,,,,,,,,16.7
Willamette Falls,6/25/08,,120,3,97,,,,,,,,,,15.6
Willamette Falls,6/26/08,,148,6,85,,,,,,,,,,
Willamette Falls,6/27/08,,198,3,79,,,,,,,,,,
Willamette Falls,6/28/08,,336,2,109,,,,,,,,,,
Willamette Falls,6/29/08,,194,2,95,,,,,,,,,,
Willamette Falls,6/30/08,,100,1,43,,,,,,,,,,
Willamette Falls,7/1/08,,250,2,93,,,,,,,,,,18.9
Willamette Falls,7/2/08,,155,10,84,,,,,,,,,,19.4
Willamette Falls,7/3/08,,172,3,88,,,,,,,,,,19.4
Willamette Falls,7/4/08,,126,,66,,,,,,,,,,
Willamette Falls,7/5/08,,130,11,58,,,,,,,,,,18.9
Willamette Falls,7/6/08,,153,9,86,,,,,,,,,,
Willamette Falls,7/7/08,,275,8,99,,,,,,,,,,18.9
Willamette Falls,7/8/08,,247,11,87,,,,,,,,,,
Willamette Falls,7/9/08,,187,8,87,,,,,,,,,,20
Willamette Falls,7/10/08,,72,5,60,,,,,,,,,,20
Willamette Falls,7/11/08,,97,3,41,,,,,,,,,,21.1
Willamette Falls,7/12/08,,86,9,38,,,,,,,,,,
Willamette Falls,7/13/08,,93,11,54,,,,,,,,,,
Willamette Falls,7/14/08,,91,1,58,,,,,,,,,,21.7
Willamette Falls,7/15/08,,76,6,45,,,,,,,,,,22.2
Willamette Falls,7/16/08,,99,4,67,,,,,,,,,,22.2
Willamette Falls,7/17/08,,72,3,53,,,,,,,,,,22.2
Willamette Falls,7/18/08,,79,6,29,,,,,,,,,,22.8
Willamette Falls,7/19/08,,36,,16,,,,,,,,,,
Willamette Falls,7/20/08,,37,,18,,,,,,,,,,22.8
Willamette Falls,7/21/08,,48,4,16,,,,,,,,,,22.8
Willamette Falls,7/22/08,,48,1,27,,,,,,,,,,22.2
Willamette Falls,7/23/08,,43,7,42,,,,,,,,,,22.2
Willamette Falls,7/24/08,,30,2,28,,,,,,,,,,
Willamette Falls,7/25/08,,30,6,29,,,,,,,,,,
Willamette Falls,7/26/08,,19,5,14,,,,,,,,,,
Willamette Falls,7/27/08,,31,1,31,,,,,,,,,,
Willamette Falls,7/28/08,,19,,21,,,,,,,,,,
Willamette Falls,7/29/08,,38,3,26,,,,,,,,,,
Willamette Falls,7/30/08,,28,3,18,,,,,,,,,,
Willamette Falls,7/31/08,,8,5,28,,,,,,,,,,
Willamette Falls,8/1/08,,8,1,7,,,,,,,,,,21.1
Willamette Falls,8/2/08,,6,7,15,,,,,,,,,,21.1
Willamette Falls,8/3/08,,6,5,7,,,1,,,,,,,
Willamette Falls,8/4/08,,7,1,9,,,,,,,,,,20.6
Willamette Falls,8/5/08,,22,7,20,,,,,,,,,,21.1
Willamette Falls,8/6/08,,15,6,20,,,,,,,,,,22.2
Willamette Falls,8/7/08,,7,19,19,,,1,,,,,,,22.8
Willamette Falls,8/8/08,,15,16,40,,,2,,,,,,,22.8
Willamette Falls,8/9/08,,2,26,15,,,3,,,,,,,
Willamette Falls,8/10/08,,1,13,25,,,4,1,,,,,,
Willamette Falls,8/11/08,,,8,9,,,2,1,,,,,,24.4
Willamette Falls,8/12/08,,,10,17,,,1,2,,,,,,24.4
Willamette Falls,8/13/08,,12,23,22,,,2,,,,,,,24.4
Willamette Falls,8/14/08,,,11,12,,,4,5,,,,,,24.4
Willamette Falls,8/15/08,,2,3,12,,,1,9,,,,,,25
Willamette Falls,8/16/08,,,,14,,,5,11,,,,,,
Willamette Falls,8/17/08,,1,12,9,,,4,4,,,,,,
Willamette Falls,8/18/08,,,4,8,,,2,2,,,,,,25.6
Willamette Falls,8/19/08,,,5,7,,,1,3,,,,,,25.6
Willamette Falls,8/20/08,,1,2,17,,,,,,,,,,24.4
Willamette Falls,8/21/08,,,,1,,,,,,,,,,23.3
Willamette Falls,8/22/08,,3,2,15,,,,,,,,,,23.3
Willamette Falls,8/23/08,,2,5,8,,,,,,,,,,
Willamette Falls,8/24/08,,1,1,5,,,,,,,,,,
Willamette Falls,8/25/08,,6,12,22,,,1,1,,,,,,22.2
Willamette Falls,8/26/08,,,,4,,,,5,,,,,,21.7
Willamette Falls,8/27/08,,,,,,,,,,,,,,21.1
Willamette Falls,8/28/08,,,,,,,,,,,,,,21.1
Willamette Falls,8/29/08,,,,,,,,,,,,,,21.7
Willamette Falls,8/30/08,,,,,,,,,,,,,,
Willamette Falls,8/31/08,,,,,,,,,,,,,,
Willamette Falls,9/1/08,,,,,,,,,,,,,,
Willamette Falls,9/2/08,,,,,,,,,,,,,,
Willamette Falls,9/3/08,,,,,,,,,,,,,,
Willamette Falls,9/4/08,,,,,,,,,,,,,,
Willamette Falls,9/5/08,,,,,,,,,,,,,,
Willamette Falls,9/6/08,,,,,,,,,,,,,,
Willamette Falls,9/7/08,,,,,,,,,,,,,,
Willamette Falls,9/8/08,,,,,,,,,,,,,,
Willamette Falls,9/9/08,,,,,,,,,,,,,,
Willamette Falls,9/10/08,,,,,,,,,,,,,,
Willamette Falls,9/11/08,,,,,,,,,,,,,,
Willamette Falls,9/12/08,,,,,,,,,,,,,,
Willamette Falls,9/13/08,,,,,,,,,,,,,,
Willamette Falls,9/14/08,,,,,,,,,,,,,,
Willamette Falls,9/15/08,,,,,,,,,,,,,,
Willamette Falls,9/16/08,,,,,,,,,,,,,,
Willamette Falls,9/17/08,,,,,,,,,,,,,,
Willamette Falls,9/18/08,,,,,,,,,,,,,,
Willamette Falls,9/19/08,,,,,,,,,,,,,,
Willamette Falls,9/20/08,,,,,,,,,,,,,,
Willamette Falls,9/21/08,,,,,,,,,,,,,,
Willamette Falls,9/22/08,,88,31,48,,,273,314,,,,,,
Willamette Falls,9/23/08,,282,82,40,,,415,380,,,,,,15.6
Willamette Falls,9/24/08,,141,91,7,,,181,221,,,,,,15.6
Willamette Falls,9/25/08,,198,170,23,,,195,226,,,,,,15
Willamette Falls,9/26/08,,246,98,10,,,110,68,,,,,,15
Willamette Falls,9/27/08,,109,152,7,,,163,131,,,,,,
Willamette Falls,9/28/08,,109,81,10,,,209,123,,,,,,
Willamette Falls,9/29/08,,111,38,2,,,247,193,,,,,,15.6
Willamette Falls,9/30/08,,54,42,7,,,195,211,,,,,,16.1
Willamette Falls,10/1/08,,49,19,,,,121,97,,,,,,16.1
Willamette Falls,10/2/08,,28,5,2,,,94,51,,,,,,16.1
Willamette Falls,10/3/08,,59,18,7,,,250,154,,,,,,16.1
Willamette Falls,10/4/08,,84,10,11,,,174,94,,,,,,
Willamette Falls,10/5/08,,72,28,3,,,140,89,,,,,,
Willamette Falls,10/6/08,,107,40,7,,,61,47,,,,,,15
Willamette Falls,10/7/08,,166,54,6,,,54,27,,,,,,
Willamette Falls,10/8/08,,82,12,2,,,84,43,,,,,,15
Willamette Falls,10/9/08,,67,17,3,,,73,53,,,,,,14.4
Willamette Falls,10/10/08,,45,7,5,,,72,35,,,,,,14.4
Willamette Falls,10/11/08,,60,9,5,,,11,13,,,,,,
Willamette Falls,10/12/08,,68,13,2,,,31,25,,,,,,
Willamette Falls,10/13/08,,18,3,5,,,45,24,,,,,,12.8
Willamette Falls,10/14/08,,26,16,2,,,30,17,,,,,,12.8
Willamette Falls,10/15/08,,23,3,,,,26,29,,,,,,12.2
Willamette Falls,10/16/08,,16,1,6,,,10,9,,,,,,11.7
Willamette Falls,10/17/08,,13,,4,,,30,18,,,,,,11.7
Willamette Falls,10/18/08,,21,3,2,,,53,13,,,,,,
Willamette Falls,10/19/08,,22,2,4,,,39,19,,,,,,
Willamette Falls,10/20/08,,19,2,2,,,28,17,,,,,,12.8
Willamette Falls,10/21/08,,19,,8,,,44,13,,,,,,12.8
Willamette Falls,10/22/08,,10,,6,,,19,7,,,,,,11.7
Willamette Falls,10/23/08,,9,,8,,,34,7,,,,,,
Willamette Falls,10/24/08,,19,1,4,,,60,15,,,,,,11.7
Willamette Falls,10/25/08,,15,,6,,,12,,,,,,,
Willamette Falls,10/26/08,,9,,10,,,8,,,,,,,
Willamette Falls,10/27/08,,8,,11,,,11,2,,,,,,11.7
Willamette Falls,10/28/08,,2,,2,,,4,3,,,,,,
Willamette Falls,10/29/08,,7,,8,,,12,4,,,,,,11.7
Willamette Falls,10/30/08,,5,,7,,,10,2,,,,,,11.7
Willamette Falls,10/31/08,,11,,6,,,45,8,,,,,,12.2
Willamette Falls,11/1/08,,3,,6,,,14,5,,,,,,
Willamette Falls,11/2/08,,3,,5,,,30,20,,,,,,
Willamette Falls,11/3/08,,5,,7,,,19,23,,,,,,12.8
Willamette Falls,11/4/08,,8,4,9,,,21,12,,,,,,12.8
Willamette Falls,11/5/08,,5,,1,,,29,14,,,,,,12.8
Willamette Falls,11/6/08,,5,1,19,,,30,16,,,,,,12.8
Willamette Falls,11/7/08,,3,,3,,,13,7,,,,,,13.3
Willamette Falls,11/8/08,,5,,6,,,21,4,,,,,,
Willamette Falls,11/9/08,,1,,4,,,17,3,,,,,,
Willamette Falls,11/10/08,,,,5,,,11,,,,,,,
Willamette Falls,11/11/08,,1,,5,,,6,1,,,,,,
Willamette Falls,11/12/08,,,,5,,,6,1,,,,,,11.1
Willamette Falls,11/13/08,,2,,3,,,11,,,,,,,11.7
Willamette Falls,11/14/08,,,,7,,,8,,,,,,,11.7
Willamette Falls,11/15/08,,,,5,,,34,,,,,,,
Willamette Falls,11/16/08,,,,7,,,23,2,,,,,,
Willamette Falls,11/17/08,,,,5,,,8,,,,,,,10
Willamette Falls,11/18/08,,,,4,,,5,1,,,,,,9.4
Willamette Falls,11/19/08,,,,6,,,6,,,,,,,9.4
Willamette Falls,11/20/08,,,,7,,,4,,,,,,,9.4
Willamette Falls,11/21/08,,,,7,,,5,3,,,,,,9.4
Willamette Falls,11/22/08,,,,1,,,4,1,,,,,,
Willamette Falls,11/23/08,,,,5,,,1,3,,,,,,
Willamette Falls,11/24/08,,,,1,,,1,3,,,,,,8.9
Willamette Falls,11/25/08,,,,6,,,4,1,,,,,,8.9
Willamette Falls,11/26/08,,,,1,,,2,1,,,,,,8.3
Willamette Falls,11/27/08,,,,3,,,,,,,,,,
Willamette Falls,11/28/08,,,,4,,,,2,,,,,,7.8
Willamette Falls,11/29/08,,,,6,,,,1,,,,,,
Willamette Falls,11/30/08,,,,1,,,,,,,,,,
Willamette Falls,12/1/08,,,,6,,,1,,,,,,,8.3
Willamette Falls,12/2/08,,,,3,,,3,,,,,,,8.3
Willamette Falls,12/3/08,,,,6,,,2,,,,,,,9.4
Willamette Falls,12/4/08,,,,5,,,,1,,,,,,10
Willamette Falls,12/5/08,,,,6,,,1,,,,,,,10
Willamette Falls,12/6/08,,,,3,,,1,,,,,,,
Willamette Falls,12/7/08,,,,4,,,,,,,,,,
Willamette Falls,12/8/08,,,,5,,,,,,,,,,7.8
Willamette Falls,12/9/08,,,,,,,,,,,,,,7.2
Willamette Falls,12/10/08,,,,3,,,,,,,,,,7.2
Willamette Falls,12/11/08,,,,4,,,,,,,,,,6.1
Willamette Falls,12/12/08,,,,1,,,,,,,,,,6.1
Willamette Falls,12/13/08,,,,3,,,,,,,,,,
Willamette Falls,12/14/08,,,,3,,,,,,,,,,
Willamette Falls,12/15/08,,,,,,,,,,,,,,
Willamette Falls,12/16/08,,,,,,,,,,,,,,3.9
Willamette Falls,12/17/08,,,,,,,,,,,,,,3.3
Willamette Falls,12/18/08,,,,,,,,,,,,,,2.2
Willamette Falls,12/19/08,,,,,,,,,,,,,,1.7
Willamette Falls,12/20/08,,,,,,,,,,,,,,
Willamette Falls,12/21/08,,,,,,,,,,,,,,
Willamette Falls,12/22/08,,,,,,,,,,,,,,
Willamette Falls,12/23/08,,,,,,,,,,,,,,
Willamette Falls,12/24/08,,,,1,,,,,,,,,,
Willamette Falls,12/25/08,,,,1,,,,,,,,,,
Willamette Falls,12/26/08,,,,8,,,,,,,,,,3.3
Willamette Falls,12/27/08,,,,3,,,,,,,,,,3.3
Willamette Falls,12/28/08,,,,11,,,,,,,,,,
Willamette Falls,12/29/08,,,,1,,,,,,,,,,5
Willamette Falls,12/30/08,,,,,,,,,,,,,,5
Willamette Falls,12/31/08,,,,,,,,,,,,,,6.1
Willamette Falls,1/1/09,,,,2,,,,,,,,,,
Willamette Falls,1/2/09,,,,,,,,,,,,,,5.6
Willamette Falls,1/3/09,,,,,,,,,,,,,,
Willamette Falls,1/4/09,,,,,,,,,,,,,,
Willamette Falls,1/5/09,,,,1,,,,,,,,,,5
Willamette Falls,1/6/09,,,,,,,,,,,,,,5
Willamette Falls,1/7/09,,,,9,,,,,,,,,,5.6
Willamette Falls,1/8/09,,,,6,,,,,,,,,,6.7
Willamette Falls,1/9/09,,,,11,,,,,,,,,,7.2
Willamette Falls,1/10/09,,,,2,,,,,,,,,,
Willamette Falls,1/11/09,,,,,,,,,,,,,,
Willamette Falls,1/12/09,,,,7,,,,,,,,,,5.6
Willamette Falls,1/13/09,,,,52,,,,,,,,,,5.6
Willamette Falls,1/14/09,,,,51,,,,,,,,,,
Willamette Falls,1/15/09,,,,10,,,,,,,,,,5.6
Willamette Falls,1/16/09,,,,51,,,,,,,,,,6.1
Willamette Falls,1/17/09,,,,16,,,,,,,,,,
Willamette Falls,1/18/09,,,,14,,,,,,,,,,6.1
Willamette Falls,1/19/09,,,,4,,,,,,,,,,
Willamette Falls,1/20/09,,,,5,,,,,,,,,,4.4
Willamette Falls,1/21/09,,,,4,,,,,,,,,,4.4
Willamette Falls,1/22/09,,,,4,,,,,,,,,,
Willamette Falls,1/23/09,,,,9,,,,,,,,,,
Willamette Falls,1/24/09,,,,8,,,,,,,,,,
Willamette Falls,1/25/09,,,,22,,,,,,,,,,4.4
Willamette Falls,1/26/09,,,,11,,,,,,,,,,
Willamette Falls,1/27/09,,,,3,,,,,,,,,,
Willamette Falls,1/28/09,,,,5,,,,,,,,,,3.9
Willamette Falls,1/29/09,,,,,,,,,,,,,,3.9
Willamette Falls,1/30/09,,,,,,,,,,,,,,3.9
Willamette Falls,1/31/09,,,,3,,,,,,,,,,
Willamette Falls,2/1/09,,,,2,,,,,,,,,,
Willamette Falls,2/2/09,,,,6,,,,,,,,,,3.9
Willamette Falls,2/3/09,,,,8,,,,,,,,,,3.9
Willamette Falls,2/4/09,,,,1,,,,,,,,,,3.9
Willamette Falls,2/5/09,,,,8,,,,,,,,,,4.4
Willamette Falls,2/6/09,,,,26,,,,,,,,,,4.4
Willamette Falls,2/7/09,,,,10,,,,,,,,,,
Willamette Falls,2/8/09,,,,40,,,,,,,,,,
Willamette Falls,2/9/09,,,,36,,,,,,,,,,5.6
Willamette Falls,2/10/09,,,,6,,,,,,,,,,5.6
Willamette Falls,2/11/09,,,,8,,,,,,,,,,5.6
Willamette Falls,2/12/09,,,,7,,,,,,,,,,4.4
Willamette Falls,2/13/09,,,,,,,,,,,,,,4.4
Willamette Falls,2/14/09,,,,2,,,,,,,,,,
Willamette Falls,2/15/09,,,,2,,,,,,,,,,
Willamette Falls,2/16/09,,,,5,,,,,,,,,,
Willamette Falls,2/17/09,,,,3,,,,,,,,,,5
Willamette Falls,2/18/09,,,,9,,,,,,,,,,5
Willamette Falls,2/19/09,,,,18,,,,,,,,,,5
Willamette Falls,2/20/09,,,,6,,,,,,,,,,5
Willamette Falls,2/21/09,,,,18,,,,,,,,,,
Willamette Falls,2/22/09,,,,18,,,,,,,,,,6.7
Willamette Falls,2/23/09,,,,22,,,,,,,,,,
Willamette Falls,2/24/09,,,,38,,,,,,,,,,
Willamette Falls,2/25/09,,,,60,,,,,,,,,,6.1
Willamette Falls,2/26/09,,,,92,,,,,,,,,,6.1
Willamette Falls,2/27/09,,,,10,,,,,,,,,,6.1
Willamette Falls,2/28/09,,,,7,,,,,,,,,,
Willamette Falls,3/1/09,,,,14,,,,,,,,,,
Willamette Falls,3/2/09,,,,87,,,,,,,,,,5
Willamette Falls,3/3/09,,,,100,,,,,,,,,,5
Willamette Falls,3/4/09,,,,107,,,,,,,,,,5.6
Willamette Falls,3/5/09,,,,123,,,,,,,,,,6.1
Willamette Falls,3/6/09,,,,80,,,,,,,,,,
Willamette Falls,3/7/09,,1,,28,,,,,,,,,,
Willamette Falls,3/8/09,,,,15,,,,,,,,,,6.1
Willamette Falls,3/9/09,,,,18,,,,,,,,,,6.1
Willamette Falls,3/10/09,,,,9,,,,,,,,,,6.7
Willamette Falls,3/11/09,,,,8,,,,,,,,,,6.7
Willamette Falls,3/12/09,,,,3,,,,,,,,,,5.6
Willamette Falls,3/13/09,,1,,5,,,,,,,,,,5.6
Willamette Falls,3/14/09,,1,,10,,,,,,,,,,
Willamette Falls,3/15/09,,2,,9,,,,,,,,,,
Willamette Falls,3/16/09,,1,,22,,,,,,,,,,6.1
Willamette Falls,3/17/09,,,,15,,,,,,,,,,6.1
Willamette Falls,3/18/09,,,,22,,,,,,,,,,6.7
Willamette Falls,3/19/09,,,,69,,,,,,,,,,6.7
Willamette Falls,3/20/09,,,,88,,,,,,,,,,7.8
Willamette Falls,3/21/09,,2,,89,,,,,,,,,,
Willamette Falls,3/22/09,,3,,47,,,,,,,,,,
Willamette Falls,3/23/09,,1,,27,,,,,,,,,,8.9
Willamette Falls,3/24/09,,1,,35,,,,,,,,,,8.9
Willamette Falls,3/25/09,,,,11,,,,,,,,,,8.3
Willamette Falls,3/26/09,,,,20,,,,,,,,,,8.3
Willamette Falls,3/27/09,,1,,27,,,,,,,,,,
Willamette Falls,3/28/09,,1,,36,,,,,,,,,,
Willamette Falls,3/29/09,,3,,52,,,,,,,,,,
Willamette Falls,3/30/09,,,,26,,,,,,,,,,8.9
Willamette Falls,3/31/09,,1,,32,,,,,,,,,,8.9
Willamette Falls,4/1/09,,1,,15,,,,,,,,,,7.2
Willamette Falls,4/2/09,,2,,20,,,,,,,,,,7.2
Willamette Falls,4/3/09,,1,,30,,,,,,,,,,6.1
Willamette Falls,4/4/09,,,,22,,,,,,,,,,
Willamette Falls,4/5/09,,9,,24,,,,,,,,,,
Willamette Falls,4/6/09,,9,,39,,,,,,,,,,8.9
Willamette Falls,4/7/09,,5,,47,,,,,,,,,,9.4
Willamette Falls,4/8/09,,5,,94,,,,,,,,,,10
Willamette Falls,4/9/09,,16,,69,,,,,,,,,,10
Willamette Falls,4/10/09,,12,,21,,,,,,,,,,10
Willamette Falls,4/11/09,,23,,29,,,,,,,,,,
Willamette Falls,4/12/09,,34,,25,,,,,,,,,,
Willamette Falls,4/13/09,,27,,31,,,,,,,,,,10
Willamette Falls,4/14/09,,5,,29,,,,,,,,,,9.4
Willamette Falls,4/15/09,,10,,21,,,,,,,,,,9.4
Willamette Falls,4/16/09,,5,,17,,,,,,,,,,8.9
Willamette Falls,4/17/09,,9,,24,,,,,,,,,,
Willamette Falls,4/18/09,,26,,34,,,,,,,,,,
Willamette Falls,4/19/09,,58,,40,,,,,,,,,,
Willamette Falls,4/20/09,,160,,162,,,,,,,,,,10.6
Willamette Falls,4/21/09,,226,,137,,,,,,,,,,11.1
Willamette Falls,4/22/09,,425,,121,,,,,,,,,,12.2
Willamette Falls,4/23/09,,310,1,107,,,,,,,,,,13.3
Willamette Falls,4/24/09,,488,3,77,,,,,,,,,,13.9
Willamette Falls,4/25/09,,356,3,58,,,,,,,,,,
Willamette Falls,4/26/09,,178,,52,,,,,,,,,,
Willamette Falls,4/27/09,,67,2,55,,,,,,,,,,11.7
